0,2.101999694124207,0.24596,1.9055762815475463,31.16
1,1.582982000792423,0.42868,1.5459183633327485,44.78
2,1.2485814673821334,0.5614,1.4234883677959442,55.17
3,0.9663304041718583,0.65942,1.0059073930978775,64.03
4,0.7893875421160628,0.72692,0.8745014792680741,69.3
5,0.6818456221419527,0.7646,0.7330742281675339,74.76
6,0.5994069460407853,0.79432,0.777583469748497,74.14
7,0.54556933807595,0.8142,0.6362361133098602,78.18
8,0.493119683716913,0.83172,1.1699790644645691,71.66
9,0.4573834654696457,0.84404,0.5547884684801102,81.76
10,0.4230482398015459,0.85716,0.7136077857017518,77.12
11,0.39116176829466126,0.86694,0.5094240981340409,82.44
12,0.36190341073838644,0.87654,0.6749001124501228,78.25
13,0.34465682578971013,0.88366,0.5733512261509895,81.87
14,0.31937470643416693,0.8914,0.5122056734561921,83.72
15,0.3000103215617902,0.89738,0.4978110980987549,84.09
16,0.28009031196613143,0.90356,0.4574468031525612,85.59
17,0.26718370749822357,0.90832,0.4620689111948013,85.04
18,0.24904384307772912,0.9145,0.5136063502728939,84.16
19,0.23588427123816116,0.91936,0.3819907185435295,87.55
20,0.2221538771486953,0.92432,0.4908940877020359,85.15
21,0.20836305604947497,0.92748,0.4071485222876072,87.26
22,0.19748230306122005,0.93188,0.495543027818203,85.32
23,0.1870440435417168,0.93678,0.3830781069397926,87.84
24,0.17822989495590214,0.93848,0.4196529603004456,86.9
25,0.16682050762998174,0.94198,0.5245592814683914,85.36
26,0.1587608110759874,0.94622,0.4265944528579712,87.3
27,0.15065280672953563,0.94796,0.3964648205041885,88.06
28,0.13740932830916647,0.9519,0.42764412447810174,88.11
29,0.1357961635503089,0.95142,0.3663370504975319,89.17
30,0.12868455630700912,0.95598,0.42314294397830965,87.87
31,0.12017789476877436,0.95914,0.4507517603039741,87.58
32,0.11821915764275871,0.9593,0.38378006234765055,89.03
33,0.11081956323626858,0.96154,0.509679951518774,86.78
34,0.10425909312294267,0.96364,0.3373475819826126,90.19
35,0.09849866171417486,0.96594,0.390994023680687,88.99
36,0.0948809246863703,0.96748,0.40425861105322836,88.68
37,0.09036746259083224,0.96824,0.3968389447033405,88.86
38,0.08730699534258803,0.96988,0.40147660866379736,88.96
39,0.07940157870654865,0.97194,0.42667370647192,88.88
40,0.07766888147967932,0.97244,0.41106821663677695,89.58
41,0.07609897431300576,0.97374,0.42516288310289385,89.0
42,0.07250925864967163,0.97434,0.4151811407506466,89.65
43,0.07126568484327296,0.97458,0.41840245097875595,89.14
44,0.06600128188776924,0.97688,0.4582684487849474,88.24
45,0.05853676372100516,0.98042,0.4863484936952591,88.85
46,0.06170403243273573,0.97916,0.4064300225675106,90.39
47,0.05511701471932099,0.98054,0.47580138728022575,88.82
48,0.05332050138853414,0.98136,0.5385969765484333,87.48
