alexnet,0.6,5,17,0,0.05,135.0,0.009600000000000053,241.0,0.010860000000000003
fc1,0.6,5,17,0,0.05,16.8,0.004239999999999989,252.8,0.007559999999999989
fc2,0.6,5,17,0,0.05,118.6,0.008800000000000007,216.6,0.010260000000000036
googlenet,0.6,5,17,0,0.05,162.0,0.012760000000000039,253.4,0.014140000000000064
lenet,0.6,5,17,0,0.05,124.4,0.023580000000000025,296.8,0.03196000000000003
resnet34,0.6,5,17,0,0.05,76.2,0.39127999999999996,198.6,0.39303999999999994
resnet50,0.6,5,17,0,0.05,195.6,0.01180000000000001,252.0,0.012759999999999994
resnet101,0.6,5,17,0,0.05,69.0,0.0049799999999999844,226.2,0.007720000000000038
vgg11,0.6,5,17,0,0.05,144.2,0.011979999999999968,264.8,0.013359999999999973
vgg16,0.6,5,17,0,0.05,150.0,0.011999999999999988,288.8,0.013959999999999972
vgg19,0.6,5,17,0,0.05,85.0,0.00631999999999997,215.0,0.009799999999999986
alexnet,0.6,5,17,0,0.1318181818181818,134.0,0.009520000000000039,240.0,0.01077999999999999
fc1,0.6,5,17,0,0.1318181818181818,16.4,0.004239999999999989,252.4,0.007559999999999989
fc2,0.6,5,17,0,0.1318181818181818,109.2,0.00858000000000001,207.2,0.010040000000000038
googlenet,0.6,5,17,0,0.1318181818181818,160.4,0.012480000000000024,251.8,0.01386000000000005
lenet,0.6,5,17,0,0.1318181818181818,123.4,0.02308000000000001,295.8,0.03146000000000002
resnet34,0.6,5,17,0,0.1318181818181818,75.4,0.39117999999999997,197.8,0.39293999999999996
resnet50,0.6,5,17,0,0.1318181818181818,194.6,0.01180000000000001,251.0,0.012759999999999994
resnet101,0.6,5,17,0,0.1318181818181818,68.0,0.0049799999999999844,225.2,0.007720000000000038
vgg11,0.6,5,17,0,0.1318181818181818,143.2,0.01095999999999997,263.8,0.012339999999999973
vgg16,0.6,5,17,0,0.1318181818181818,149.0,0.011399999999999988,287.8,0.013359999999999973
vgg19,0.6,5,17,0,0.1318181818181818,84.0,0.00631999999999997,214.0,0.009799999999999986
alexnet,0.6,5,17,0,0.21363636363636362,131.6,0.009520000000000039,237.6,0.01077999999999999
fc1,0.6,5,17,0,0.21363636363636362,7.6,0.0037799999999999943,243.6,0.007099999999999995
fc2,0.6,5,17,0,0.21363636363636362,107.6,0.008080000000000009,205.6,0.009540000000000038
googlenet,0.6,5,17,0,0.21363636363636362,158.4,0.012460000000000027,249.8,0.013840000000000052
lenet,0.6,5,17,0,0.21363636363636362,121.4,0.021120000000000007,293.8,0.029500000000000016
resnet34,0.6,5,17,0,0.21363636363636362,73.8,0.39106,196.2,0.39281999999999995
resnet50,0.6,5,17,0,0.21363636363636362,192.6,0.01180000000000001,249.0,0.012759999999999994
resnet101,0.6,5,17,0,0.21363636363636362,59.2,0.004400000000000004,216.4,0.007140000000000058
vgg11,0.6,5,17,0,0.21363636363636362,141.2,0.01095999999999997,261.8,0.012339999999999973
vgg16,0.6,5,17,0,0.21363636363636362,147.0,0.011119999999999996,285.8,0.01307999999999998
vgg19,0.6,5,17,0,0.21363636363636362,80.4,0.006199999999999961,210.4,0.009679999999999977
alexnet,0.6,5,17,0,0.2954545454545454,130.6,0.009520000000000039,236.6,0.01077999999999999
fc1,0.6,5,17,0,0.2954545454545454,6.2,0.0037799999999999943,242.2,0.007099999999999995
fc2,0.6,5,17,0,0.2954545454545454,106.0,0.008080000000000009,204.0,0.009540000000000038
googlenet,0.6,5,17,0,0.2954545454545454,157.4,0.012460000000000027,248.8,0.013840000000000052
lenet,0.6,5,17,0,0.2954545454545454,120.4,0.020460000000000013,292.8,0.028840000000000022
resnet34,0.6,5,17,0,0.2954545454545454,73.0,0.39106,195.4,0.39281999999999995
resnet50,0.6,5,17,0,0.2954545454545454,186.2,0.011080000000000001,242.6,0.012039999999999985
resnet101,0.6,5,17,0,0.2954545454545454,44.2,0.004400000000000004,201.4,0.007140000000000058
vgg11,0.6,5,17,0,0.2954545454545454,140.2,0.01095999999999997,260.8,0.012339999999999973
vgg16,0.6,5,17,0,0.2954545454545454,146.0,0.011119999999999996,284.8,0.01307999999999998
vgg19,0.6,5,17,0,0.2954545454545454,79.4,0.005600000000000027,209.4,0.009080000000000043
alexnet,0.6,5,17,0,0.3772727272727272,128.6,0.009000000000000053,234.6,0.010260000000000002
fc1,0.6,5,17,0,0.3772727272727272,4.6,0.0037799999999999943,240.6,0.007099999999999995
fc2,0.6,5,17,0,0.3772727272727272,104.0,0.0067400000000000125,202.0,0.00820000000000004
googlenet,0.6,5,17,0,0.3772727272727272,155.4,0.011100000000000021,246.8,0.012480000000000047
lenet,0.6,5,17,0,0.3772727272727272,118.4,0.019420000000000014,290.8,0.027800000000000026
resnet34,0.6,5,17,0,0.3772727272727272,71.4,0.39106,193.8,0.39281999999999995
resnet50,0.6,5,17,0,0.3772727272727272,165.6,0.009960000000000014,222.0,0.010919999999999996
resnet101,0.6,5,17,0,0.3772727272727272,42.2,0.004100000000000015,199.4,0.006840000000000068
vgg11,0.6,5,17,0,0.3772727272727272,138.2,0.010719999999999974,258.8,0.012099999999999977
vgg16,0.6,5,17,0,0.3772727272727272,142.8,0.011099999999999999,281.6,0.013059999999999983
vgg19,0.6,5,17,0,0.3772727272727272,77.4,0.005459999999999998,207.4,0.008940000000000014
alexnet,0.6,5,17,0,0.459090909090909,126.6,0.009000000000000053,232.6,0.010260000000000002
fc1,0.6,5,17,0,0.459090909090909,1.4,0.0018800000000000038,237.4,0.005200000000000005
fc2,0.6,5,17,0,0.459090909090909,102.0,0.0067400000000000125,200.0,0.00820000000000004
googlenet,0.6,5,17,0,0.459090909090909,153.4,0.010820000000000007,244.8,0.012200000000000034
lenet,0.6,5,17,0,0.459090909090909,116.4,0.01806000000000003,288.8,0.02644000000000004
resnet34,0.6,5,17,0,0.459090909090909,69.8,0.39093999999999995,192.2,0.39269999999999994
resnet50,0.6,5,17,0,0.459090909090909,163.6,0.009960000000000014,220.0,0.010919999999999996
resnet101,0.6,5,17,0,0.459090909090909,40.2,0.004100000000000015,197.4,0.006840000000000068
vgg11,0.6,5,17,0,0.459090909090909,129.2,0.00933999999999997,249.8,0.010719999999999974
vgg16,0.6,5,17,0,0.459090909090909,140.8,0.010260000000000002,279.6,0.012219999999999986
vgg19,0.6,5,17,0,0.459090909090909,75.4,0.005459999999999998,205.4,0.008940000000000014
alexnet,0.6,5,17,0,0.5409090909090909,125.6,0.00880000000000003,231.6,0.01005999999999998
fc1,0.6,5,17,0,0.5409090909090909,0.4,0.0018800000000000038,236.4,0.005200000000000005
fc2,0.6,5,17,0,0.5409090909090909,101.0,0.0067400000000000125,199.0,0.00820000000000004
googlenet,0.6,5,17,0,0.5409090909090909,152.4,0.010820000000000007,243.8,0.012200000000000034
lenet,0.6,5,17,0,0.5409090909090909,115.4,0.01806000000000003,287.8,0.02644000000000004
resnet34,0.6,5,17,0,0.5409090909090909,69.0,0.39093999999999995,191.4,0.39269999999999994
resnet50,0.6,5,17,0,0.5409090909090909,162.6,0.009960000000000014,219.0,0.010919999999999996
resnet101,0.6,5,17,0,0.5409090909090909,39.2,0.004100000000000015,196.4,0.006840000000000068
vgg11,0.6,5,17,0,0.5409090909090909,128.2,0.009299999999999998,248.8,0.01068
vgg16,0.6,5,17,0,0.5409090909090909,139.8,0.009640000000000027,278.6,0.01160000000000001
vgg19,0.6,5,17,0,0.5409090909090909,74.4,0.005459999999999998,204.4,0.008940000000000014
alexnet,0.6,5,17,0,0.6227272727272727,123.6,0.00880000000000003,229.6,0.01005999999999998
fc1,0.6,5,17,0,0.6227272727272727,-1.6,0.0018800000000000038,234.4,0.005200000000000005
fc2,0.6,5,17,0,0.6227272727272727,92.8,0.0059600000000000096,190.8,0.007420000000000038
googlenet,0.6,5,17,0,0.6227272727272727,149.6,0.010820000000000007,241.0,0.012200000000000034
lenet,0.6,5,17,0,0.6227272727272727,113.4,0.01806000000000003,285.8,0.02644000000000004
resnet34,0.6,5,17,0,0.6227272727272727,67.4,0.39093999999999995,189.8,0.39269999999999994
resnet50,0.6,5,17,0,0.6227272727272727,160.6,0.00958000000000001,217.0,0.010539999999999994
resnet101,0.6,5,17,0,0.6227272727272727,26.2,0.0035599999999999855,183.4,0.006300000000000039
vgg11,0.6,5,17,0,0.6227272727272727,109.6,0.008139999999999991,230.2,0.009519999999999995
vgg16,0.6,5,17,0,0.6227272727272727,137.8,0.009640000000000027,276.6,0.01160000000000001
vgg19,0.6,5,17,0,0.6227272727272727,72.4,0.005180000000000007,202.4,0.008660000000000024
alexnet,0.6,5,17,0,0.7045454545454545,121.4,0.00880000000000003,227.4,0.01005999999999998
fc1,0.6,5,17,0,0.7045454545454545,-3.6,0.0018800000000000038,232.4,0.005200000000000005
fc2,0.6,5,17,0,0.7045454545454545,90.8,0.0059600000000000096,188.8,0.007420000000000038
googlenet,0.6,5,17,0,0.7045454545454545,147.6,0.010820000000000007,239.0,0.012200000000000034
lenet,0.6,5,17,0,0.7045454545454545,111.4,0.01806000000000003,283.8,0.02644000000000004
resnet34,0.6,5,17,0,0.7045454545454545,65.8,0.39093999999999995,188.2,0.39269999999999994
resnet50,0.6,5,17,0,0.7045454545454545,134.2,0.007300000000000017,190.6,0.00826
resnet101,0.6,5,17,0,0.7045454545454545,24.2,0.0035599999999999855,181.4,0.006300000000000039
vgg11,0.6,5,17,0,0.7045454545454545,81.6,0.007379999999999986,202.2,0.00875999999999999
vgg16,0.6,5,17,0,0.7045454545454545,135.8,0.009580000000000033,274.6,0.011540000000000017
vgg19,0.6,5,17,0,0.7045454545454545,48.8,0.0034599999999999965,178.8,0.006940000000000013
alexnet,0.6,5,17,0,0.7863636363636363,120.4,0.008760000000000013,226.4,0.010019999999999963
fc1,0.6,5,17,0,0.7863636363636363,-12.8,0.0018800000000000038,223.2,0.005200000000000005
fc2,0.6,5,17,0,0.7863636363636363,89.8,0.0059600000000000096,187.8,0.007420000000000038
googlenet,0.6,5,17,0,0.7863636363636363,146.6,0.010519999999999996,238.0,0.011900000000000022
lenet,0.6,5,17,0,0.7863636363636363,110.4,0.01806000000000003,282.8,0.02644000000000004
resnet34,0.6,5,17,0,0.7863636363636363,65.0,0.39046000000000003,187.4,0.39222
resnet50,0.6,5,17,0,0.7863636363636363,132.8,0.007040000000000024,189.2,0.008000000000000007
resnet101,0.6,5,17,0,0.7863636363636363,23.2,0.0033999999999999807,180.4,0.006140000000000034
vgg11,0.6,5,17,0,0.7863636363636363,80.6,0.007379999999999986,201.2,0.00875999999999999
vgg16,0.6,5,17,0,0.7863636363636363,116.4,0.007820000000000027,255.2,0.009780000000000011
vgg19,0.6,5,17,0,0.7863636363636363,47.8,0.0034599999999999965,177.8,0.006940000000000013
alexnet,0.6,5,17,0,0.868181818181818,118.4,0.008060000000000001,224.4,0.00931999999999995
fc1,0.6,5,17,0,0.868181818181818,-15.6,0.0018800000000000038,220.4,0.005200000000000005
fc2,0.6,5,17,0,0.868181818181818,87.8,0.005780000000000007,185.8,0.0072400000000000355
googlenet,0.6,5,17,0,0.868181818181818,137.6,0.009739999999999993,229.0,0.011120000000000019
lenet,0.6,5,17,0,0.868181818181818,108.4,0.01806000000000003,280.8,0.02644000000000004
resnet34,0.6,5,17,0,0.868181818181818,63.4,0.39046000000000003,185.8,0.39222
resnet50,0.6,5,17,0,0.868181818181818,130.8,0.007040000000000024,187.2,0.008000000000000007
resnet101,0.6,5,17,0,0.868181818181818,21.2,0.0030000000000000027,178.4,0.005740000000000056
