lenet,0.64,5,5,177.2,0.0733,349.6,0.08168000000000002
resnet34,0.64,5,5,135.0,0.03709999999999995,257.4,0.038859999999999936
resnet50,0.64,5,5,252.2,0.03876000000000002,308.6,0.03972
resnet101,0.64,5,5,117.6,0.027639999999999953,274.8,0.030380000000000008
vgg11,0.64,5,5,175.2,0.03178000000000001,295.8,0.03316000000000001
vgg16,0.64,5,5,192.2,0.03394000000000004,331.0,0.03590000000000002
vgg19,0.64,5,5,140.6,0.029220000000000024,270.6,0.03270000000000004
alexnet,0.73,5,5,198.0,0.03616000000000006,304.0,0.03742000000000001
fc1,0.73,5,5,16.0,0.01743999999999999,252.0,0.02075999999999999
fc2,0.73,5,5,140.4,0.019659999999999976,238.4,0.021120000000000007
googlenet,0.73,5,5,199.6,0.05034000000000001,291.0,0.05172000000000003
lenet,0.73,5,5,175.4,0.07798000000000001,347.8,0.08636000000000002
resnet34,0.73,5,5,154.8,0.05477999999999996,277.2,0.056539999999999944
resnet50,0.73,5,5,255.6,0.04278000000000002,312.0,0.04374
resnet101,0.73,5,5,126.2,0.02917999999999994,283.4,0.03191999999999999
vgg11,0.73,5,5,182.2,0.04009999999999998,302.8,0.04147999999999998
vgg16,0.73,5,5,188.6,0.03548,327.4,0.03743999999999999
vgg19,0.73,5,5,145.8,0.026719999999999987,275.8,0.030200000000000005
alexnet,0.82,5,5,189.2,0.03078000000000003,295.2,0.03203999999999998
fc1,0.82,5,5,6.4,0.01634,242.4,0.01966
fc2,0.82,5,5,140.4,0.019659999999999976,238.4,0.021120000000000007
googlenet,0.82,5,5,192.6,0.03958000000000002,284.0,0.04096000000000004
lenet,0.82,5,5,171.2,0.07636000000000001,343.6,0.08474000000000001
resnet34,0.82,5,5,154.8,0.05477999999999996,277.2,0.056539999999999944
resnet50,0.82,5,5,255.6,0.04278000000000002,312.0,0.04374
resnet101,0.82,5,5,120.4,0.026579999999999958,277.6,0.029320000000000013
vgg11,0.82,5,5,182.4,0.03425999999999998,303.0,0.035639999999999984
vgg16,0.82,5,5,193.0,0.039980000000000016,331.8,0.04194
vgg19,0.82,5,5,141.8,0.027220000000000067,271.8,0.03070000000000008
alexnet,0.9099999999999999,5,5,189.2,0.03078000000000003,295.2,0.03203999999999998
fc1,0.9099999999999999,5,5,14.6,0.015219999999999989,250.6,0.01853999999999999
fc2,0.9099999999999999,5,5,132.2,0.016179999999999993,230.2,0.017640000000000024
googlenet,0.9099999999999999,5,5,179.6,0.04290000000000001,271.0,0.04428000000000003
lenet,0.9099999999999999,5,5,176.2,0.07350000000000004,348.6,0.08188000000000004
resnet34,0.9099999999999999,5,5,154.8,0.05477999999999996,277.2,0.056539999999999944
resnet50,0.9099999999999999,5,5,246.4,0.04144000000000001,302.8,0.04239999999999999
resnet101,0.9099999999999999,5,5,124.6,0.03057999999999992,281.8,0.033319999999999975
vgg11,0.9099999999999999,5,5,168.6,0.025259999999999994,289.2,0.026639999999999997
vgg16,0.9099999999999999,5,5,192.2,0.02954000000000003,331.0,0.031500000000000014
vgg19,0.9099999999999999,5,5,127.2,0.022579999999999933,257.2,0.02605999999999995
alexnet,0.1,6,5,177.0,0.025959999999999962,283.0,0.02721999999999991
fc1,0.1,6,5,27.6,0.017259999999999998,263.6,0.020579999999999998
fc2,0.1,6,5,135.4,0.017259999999999987,233.4,0.018720000000000014
googlenet,0.1,6,5,199.2,0.05498000000000001,290.6,0.056360000000000035
lenet,0.1,6,5,177.8,0.07710000000000003,350.2,0.08548000000000004
resnet34,0.1,6,5,141.4,0.04505999999999997,263.8,0.04681999999999995
resnet50,0.1,6,5,234.8,0.03402000000000005,291.2,0.03498000000000003
resnet101,0.1,6,5,138.8,0.03859999999999995,296.0,0.04134
vgg11,0.1,6,5,175.2,0.03178000000000001,295.8,0.03316000000000001
vgg16,0.1,6,5,194.6,0.03580000000000001,333.4,0.037759999999999995
vgg19,0.1,6,5,149.2,0.03174000000000006,279.2,0.03522000000000007
alexnet,0.19,6,5,177.4,0.026259999999999995,283.4,0.027519999999999944
fc1,0.19,6,5,28.0,0.019679999999999996,264.0,0.023
fc2,0.19,6,5,136.8,0.01589999999999999,234.8,0.01736000000000002
googlenet,0.19,6,5,198.4,0.035580000000000014,289.8,0.036960000000000034
lenet,0.19,6,5,178.2,0.07978000000000003,350.6,0.08816000000000004
resnet34,0.19,6,5,137.6,0.035579999999999966,260.0,0.03733999999999995
resnet50,0.19,6,5,246.8,0.03276000000000001,303.2,0.03371999999999999
resnet101,0.19,6,5,138.6,0.03803999999999994,295.8,0.04078
vgg11,0.19,6,5,185.4,0.04718,306.0,0.048560000000000006
vgg16,0.19,6,5,190.6,0.031279999999999995,329.4,0.03323999999999998
vgg19,0.19,6,5,150.8,0.03260000000000003,280.8,0.03608000000000004
alexnet,0.28,6,5,189.4,0.028680000000000018,295.4,0.029939999999999967
fc1,0.28,6,5,25.8,0.02138,261.8,0.0247
fc2,0.28,6,5,135.2,0.016620000000000003,233.2,0.01808000000000003
googlenet,0.28,6,5,200.6,0.053120000000000035,292.0,0.05450000000000006
lenet,0.28,6,5,167.4,0.07552000000000003,339.8,0.08390000000000004
resnet34,0.28,6,5,129.0,0.02889999999999997,251.4,0.030659999999999955
resnet50,0.28,6,5,240.8,0.032620000000000024,297.2,0.03358000000000001
resnet101,0.28,6,5,138.6,0.03803999999999994,295.8,0.04078
vgg11,0.28,6,5,182.2,0.04186000000000001,302.8,0.043240000000000015
vgg16,0.28,6,5,194.8,0.03774000000000002,333.6,0.0397
vgg19,0.28,6,5,151.0,0.03088000000000002,281.0,0.034360000000000036
alexnet,0.37,6,5,197.6,0.03686000000000007,303.6,0.03812000000000002
fc1,0.37,6,5,17.8,0.01679999999999998,253.8,0.02011999999999998
fc2,0.37,6,5,137.4,0.018899999999999993,235.4,0.020360000000000024
googlenet,0.37,6,5,200.2,0.04175999999999998,291.6,0.04314
lenet,0.37,6,5,178.0,0.07880000000000002,350.4,0.08718000000000004
resnet34,0.37,6,5,148.4,0.04059999999999997,270.8,0.04235999999999995
resnet50,0.37,6,5,247.4,0.03368000000000002,303.8,0.034640000000000004
resnet101,0.37,6,5,137.6,0.03493999999999995,294.8,0.037680000000000005
vgg11,0.37,6,5,181.2,0.035799999999999964,301.8,0.03717999999999997
vgg16,0.37,6,5,194.0,0.03136000000000001,332.8,0.033319999999999995
vgg19,0.37,6,5,151.0,0.03088000000000002,281.0,0.034360000000000036
alexnet,0.45999999999999996,6,5,197.6,0.03686000000000007,303.6,0.03812000000000002
fc1,0.45999999999999996,6,5,31.2,0.021519999999999984,267.2,0.024839999999999984
fc2,0.45999999999999996,6,5,137.2,0.020299999999999985,235.2,0.021760000000000012
googlenet,0.45999999999999996,6,5,197.8,0.053160000000000006,289.2,0.05454000000000003
lenet,0.45999999999999996,6,5,170.2,0.07136000000000002,342.6,0.07974000000000003
resnet34,0.45999999999999996,6,5,142.4,0.041119999999999976,264.8,0.04287999999999996
resnet50,0.45999999999999996,6,5,245.4,0.03298000000000003,301.8,0.03394000000000001
resnet101,0.45999999999999996,6,5,127.2,0.033239999999999915,284.4,0.03597999999999997
vgg11,0.45999999999999996,6,5,164.2,0.023160000000000004,284.8,0.024540000000000006
vgg16,0.45999999999999996,6,5,195.2,0.03270000000000002,334.0,0.03466
vgg19,0.45999999999999996,6,5,148.6,0.029920000000000013,278.6,0.03340000000000003
alexnet,0.5499999999999999,6,5,181.8,0.030820000000000024,287.8,0.03207999999999998
fc1,0.5499999999999999,6,5,32.6,0.019479999999999997,268.6,0.022799999999999997
fc2,0.5499999999999999,6,5,135.0,0.02235999999999998,233.0,0.023820000000000008
googlenet,0.5499999999999999,6,5,199.6,0.05034000000000001,291.0,0.05172000000000003
lenet,0.5499999999999999,6,5,170.8,0.07096000000000002,343.2,0.07934000000000004
resnet34,0.5499999999999999,6,5,137.0,0.036659999999999984,259.4,0.03841999999999997
resnet50,0.5499999999999999,6,5,245.8,0.03192000000000002,302.2,0.03288
resnet101,0.5499999999999999,6,5,126.2,0.03439999999999992,283.4,0.03713999999999997
vgg11,0.5499999999999999,6,5,173.6,0.030520000000000012,294.2,0.03190000000000002
vgg16,0.5499999999999999,6,5,194.2,0.03394000000000004,333.0,0.03590000000000002
vgg19,0.5499999999999999,6,5,149.0,0.028400000000000026,279.0,0.03188000000000004
alexnet,0.64,6,5,191.0,0.036520000000000066,297.0,0.037780000000000015
fc1,0.64,6,5,32.6,0.019479999999999997,268.6,0.022799999999999997
fc2,0.64,6,5,127.4,0.019099999999999995,225.4,0.020560000000000023
googlenet,0.64,6,5,190.4,0.04180000000000004,281.8,0.043180000000000066
lenet,0.64,6,5,174.0,0.07642000000000002,346.4,0.08480000000000003
resnet34,0.64,6,5,133.0,0.036699999999999997,255.4,0.03845999999999998
resnet50,0.64,6,5,255.6,0.04278000000000002,312.0,0.04374
resnet101,0.64,6,5,131.0,0.032099999999999906,288.2,0.03483999999999996
vgg11,0.64,6,5,173.8,0.045799999999999993,294.4,0.04718
vgg16,0.64,6,5,193.2,0.04048,332.0,0.04243999999999999
vgg19,0.64,6,5,131.8,0.026119999999999987,261.8,0.029600000000000005
alexnet,0.73,6,5,189.0,0.03332000000000004,295.0,0.034579999999999986
fc1,0.73,6,5,25.8,0.01422,261.8,0.01754
fc2,0.73,6,5,122.6,0.01584,220.6,0.017300000000000027
googlenet,0.73,6,5,203.0,0.05466,294.4,0.05604000000000002
lenet,0.73,6,5,165.2,0.07120000000000004,337.6,0.07958000000000005
resnet34,0.73,6,5,154.8,0.05477999999999996,277.2,0.056539999999999944
resnet50,0.73,6,5,251.4,0.04712000000000005,307.8,0.04808000000000003
resnet101,0.73,6,5,116.2,0.025459999999999972,273.4,0.028200000000000024
vgg11,0.73,6,5,180.6,0.04701999999999999,301.2,0.0484
vgg16,0.73,6,5,183.2,0.03292000000000004,322.0,0.03488000000000002
vgg19,0.73,6,5,147.8,0.028279999999999993,277.8,0.03176000000000001
alexnet,0.82,6,5,197.2,0.03620000000000003,303.2,0.03745999999999998
fc1,0.82,6,5,24.6,0.020500000000000008,260.6,0.023820000000000008
fc2,0.82,6,5,126.8,0.01606000000000001,224.8,0.017520000000000036
googlenet,0.82,6,5,203.0,0.05466,294.4,0.05604000000000002
lenet,0.82,6,5,162.6,0.06748000000000001,335.0,0.07586000000000001
resnet34,0.82,6,5,154.8,0.05477999999999996,277.2,0.056539999999999944
resnet50,0.82,6,5,243.2,0.04508000000000003,299.6,0.04604000000000001
resnet101,0.82,6,5,139.4,0.03757999999999995,296.6,0.04032
vgg11,0.82,6,5,178.0,0.032119999999999996,298.6,0.033499999999999995
vgg16,0.82,6,5,175.6,0.02240000000000004,314.4,0.024360000000000027
vgg19,0.82,6,5,134.4,0.02113999999999998,264.4,0.024619999999999996
alexnet,0.9099999999999999,6,5,189.0,0.03292000000000004,295.0,0.03417999999999999
fc1,0.9099999999999999,6,5,11.4,0.01634,247.4,0.01966
fc2,0.9099999999999999,6,5,126.2,0.023420000000000007,224.2,0.024880000000000034
googlenet,0.9099999999999999,6,5,201.4,0.04696,292.8,0.04834000000000003
lenet,0.9099999999999999,6,5,176.8,0.07526000000000004,349.2,0.08364000000000005
resnet34,0.9099999999999999,6,5,154.8,0.05477999999999996,277.2,0.056539999999999944
resnet50,0.9099999999999999,6,5,243.8,0.034480000000000045,300.2,0.03544000000000003
resnet101,0.9099999999999999,6,5,136.0,0.03579999999999994,293.2,0.03854
vgg11,0.9099999999999999,6,5,183.8,0.04571999999999998,304.4,0.04709999999999999
vgg16,0.9099999999999999,6,5,190.2,0.036840000000000005,329.0,0.03879999999999999
vgg19,0.9099999999999999,6,5,138.0,0.03136000000000001,268.0,0.034840000000000024
alexnet,0.1,7,5,177.0,0.025959999999999962,283.0,0.02721999999999991
fc1,0.1,7,5,27.6,0.017259999999999998,263.6,0.020579999999999998
fc2,0.1,7,5,135.4,0.017259999999999987,233.4,0.018720000000000014
googlenet,0.1,7,5,199.2,0.05498000000000001,290.6,0.056360000000000035
lenet,0.1,7,5,177.8,0.07710000000000003,350.2,0.08548000000000004
resnet34,0.1,7,5,141.4,0.04505999999999997,263.8,0.04681999999999995
resnet50,0.1,7,5,234.8,0.03402000000000005,291.2,0.03498000000000003
resnet101,0.1,7,5,138.8,0.03859999999999995,296.0,0.04134
vgg11,0.1,7,5,175.2,0.03178000000000001,295.8,0.03316000000000001
vgg16,0.1,7,5,194.6,0.03580000000000001,333.4,0.037759999999999995
vgg19,0.1,7,5,149.2,0.03174000000000006,279.2,0.03522000000000007
alexnet,0.19,7,5,177.4,0.026259999999999995,283.4,0.027519999999999944
fc1,0.19,7,5,28.0,0.019679999999999996,264.0,0.023
fc2,0.19,7,5,136.8,0.01589999999999999,234.8,0.01736000000000002
googlenet,0.19,7,5,198.4,0.035580000000000014,289.8,0.036960000000000034
lenet,0.19,7,5,178.2,0.07978000000000003,350.6,0.08816000000000004
resnet34,0.19,7,5,137.6,0.035579999999999966,260.0,0.03733999999999995
resnet50,0.19,7,5,246.8,0.03276000000000001,303.2,0.03371999999999999
resnet101,0.19,7,5,138.6,0.03803999999999994,295.8,0.04078
vgg11,0.19,7,5,185.4,0.04718,306.0,0.048560000000000006
vgg16,0.19,7,5,190.6,0.031279999999999995,329.4,0.03323999999999998
vgg19,0.19,7,5,150.8,0.03260000000000003,280.8,0.03608000000000004
alexnet,0.28,7,5,189.4,0.028680000000000018,295.4,0.029939999999999967
fc1,0.28,7,5,25.8,0.02138,261.8,0.0247
fc2,0.28,7,5,135.2,0.016620000000000003,233.2,0.01808000000000003
googlenet,0.28,7,5,200.6,0.053120000000000035,292.0,0.05450000000000006
lenet,0.28,7,5,174.0,0.08032000000000003,346.4,0.08870000000000004
resnet34,0.28,7,5,129.0,0.02889999999999997,251.4,0.030659999999999955
resnet50,0.28,7,5,240.8,0.032620000000000024,297.2,0.03358000000000001
resnet101,0.28,7,5,138.6,0.03803999999999994,295.8,0.04078
vgg11,0.28,7,5,182.2,0.04186000000000001,302.8,0.043240000000000015
vgg16,0.28,7,5,194.8,0.03774000000000002,333.6,0.0397
vgg19,0.28,7,5,151.0,0.03088000000000002,281.0,0.034360000000000036
alexnet,0.37,7,5,193.8,0.03584000000000005,299.8,0.0371
fc1,0.37,7,5,17.8,0.01679999999999998,253.8,0.02011999999999998
fc2,0.37,7,5,137.4,0.018899999999999993,235.4,0.020360000000000024
googlenet,0.37,7,5,200.2,0.04175999999999998,291.6,0.04314
lenet,0.37,7,5,178.0,0.07880000000000002,350.4,0.08718000000000004
resnet34,0.37,7,5,148.4,0.04059999999999997,270.8,0.04235999999999995
resnet50,0.37,7,5,247.4,0.03368000000000002,303.8,0.034640000000000004
resnet101,0.37,7,5,137.6,0.03493999999999995,294.8,0.037680000000000005
vgg11,0.37,7,5,181.2,0.035799999999999964,301.8,0.03717999999999997
vgg16,0.37,7,5,194.0,0.03136000000000001,332.8,0.033319999999999995
vgg19,0.37,7,5,151.0,0.03088000000000002,281.0,0.034360000000000036
alexnet,0.45999999999999996,7,5,197.6,0.03686000000000007,303.6,0.03812000000000002
fc1,0.45999999999999996,7,5,31.2,0.021519999999999984,267.2,0.024839999999999984
fc2,0.45999999999999996,7,5,137.2,0.020299999999999985,235.2,0.021760000000000012
googlenet,0.45999999999999996,7,5,197.8,0.053160000000000006,289.2,0.05454000000000003
lenet,0.45999999999999996,7,5,165.4,0.06482000000000002,337.8,0.07320000000000002
resnet34,0.45999999999999996,7,5,138.4,0.03713999999999999,260.8,0.038899999999999976
resnet50,0.45999999999999996,7,5,245.4,0.03298000000000003,301.8,0.03394000000000001
resnet101,0.45999999999999996,7,5,129.0,0.02997999999999994,286.2,0.03271999999999999
vgg11,0.45999999999999996,7,5,164.2,0.023160000000000004,284.8,0.024540000000000006
vgg16,0.45999999999999996,7,5,192.6,0.03290000000000002,331.4,0.03486
vgg19,0.45999999999999996,7,5,148.6,0.029920000000000013,278.6,0.03340000000000003
alexnet,0.5499999999999999,7,5,188.8,0.03312000000000006,294.8,0.03438000000000001
fc1,0.5499999999999999,7,5,32.6,0.019479999999999997,268.6,0.022799999999999997
fc2,0.5499999999999999,7,5,135.0,0.02235999999999998,233.0,0.023820000000000008
googlenet,0.5499999999999999,7,5,199.4,0.04530000000000001,290.8,0.046680000000000034
lenet,0.5499999999999999,7,5,171.6,0.06518000000000002,344.0,0.07356000000000003
resnet34,0.5499999999999999,7,5,137.0,0.036659999999999984,259.4,0.03841999999999997
resnet50,0.5499999999999999,7,5,243.8,0.031220000000000026,300.2,0.03218000000000001
resnet101,0.5499999999999999,7,5,124.4,0.03059999999999996,281.6,0.033340000000000015
vgg11,0.5499999999999999,7,5,171.8,0.032300000000000016,292.4,0.03368000000000002
vgg16,0.5499999999999999,7,5,192.6,0.03290000000000002,331.4,0.03486
vgg19,0.5499999999999999,7,5,146.8,0.029279999999999994,276.8,0.03276000000000001
alexnet,0.64,7,5,183.6,0.03488000000000004,289.6,0.03613999999999999
fc1,0.64,7,5,32.6,0.019479999999999997,268.6,0.022799999999999997
fc2,0.64,7,5,121.8,0.01611999999999999,219.8,0.01758000000000002
googlenet,0.64,7,5,191.8,0.042140000000000025,283.2,0.043520000000000045
lenet,0.64,7,5,162.8,0.06262000000000005,335.2,0.07100000000000006
resnet34,0.64,7,5,149.8,0.045439999999999967,272.2,0.04719999999999995
resnet50,0.64,7,5,251.4,0.03746000000000003,307.8,0.03842000000000001
resnet101,0.64,7,5,128.2,0.02935999999999994,285.4,0.0321
vgg11,0.64,7,5,175.2,0.03178000000000001,295.8,0.03316000000000001
vgg16,0.64,7,5,186.0,0.03434000000000004,324.8,0.03630000000000002
vgg19,0.64,7,5,149.2,0.029800000000000004,279.2,0.03328000000000002
alexnet,0.73,7,5,197.8,0.038940000000000044,303.8,0.04019999999999999
fc1,0.73,7,5,31.0,0.021019999999999994,267.0,0.024339999999999994
fc2,0.73,7,5,116.8,0.014019999999999987,214.8,0.015480000000000016
googlenet,0.73,7,5,201.4,0.05773999999999997,292.8,0.05911999999999999
lenet,0.73,7,5,156.4,0.06602000000000005,328.8,0.07440000000000006
resnet34,0.73,7,5,154.8,0.05477999999999996,277.2,0.056539999999999944
resnet50,0.73,7,5,255.4,0.04984000000000004,311.8,0.050800000000000026
resnet101,0.73,7,5,129.0,0.03303999999999996,286.2,0.03578000000000001
vgg11,0.73,7,5,185.4,0.04718,306.0,0.048560000000000006
vgg16,0.73,7,5,194.4,0.037860000000000005,333.2,0.03981999999999999
vgg19,0.73,7,5,145.2,0.027380000000000005,275.2,0.03086000000000002
alexnet,0.82,7,5,181.4,0.03322000000000003,287.4,0.034479999999999976
fc1,0.82,7,5,20.6,0.02146,256.6,0.024780000000000003
fc2,0.82,7,5,121.6,0.017459999999999986,219.6,0.018920000000000013
googlenet,0.82,7,5,194.6,0.04149999999999998,286.0,0.04288000000000001
lenet,0.82,7,5,158.2,0.0713,330.6,0.07968000000000001
resnet34,0.82,7,5,154.8,0.05477999999999996,277.2,0.056539999999999944
resnet50,0.82,7,5,244.0,0.04596,300.4,0.04691999999999998
resnet101,0.82,7,5,139.4,0.03757999999999995,296.6,0.04032
vgg11,0.82,7,5,179.2,0.05027999999999999,299.8,0.05166
vgg16,0.82,7,5,173.8,0.025580000000000002,312.6,0.027539999999999988
vgg19,0.82,7,5,150.2,0.03288,280.2,0.03636000000000002
alexnet,0.9099999999999999,7,5,183.0,0.031440000000000065,289.0,0.03270000000000002
fc1,0.9099999999999999,7,5,24.8,0.020439999999999993,260.8,0.023759999999999993
fc2,0.9099999999999999,7,5,126.4,0.01938000000000002,224.4,0.020840000000000046
googlenet,0.9099999999999999,7,5,196.8,0.05053999999999996,288.2,0.05191999999999999
lenet,0.9099999999999999,7,5,178.4,0.07714000000000003,350.8,0.08552000000000004
resnet34,0.9099999999999999,7,5,154.8,0.05477999999999996,277.2,0.056539999999999944
resnet50,0.9099999999999999,7,5,255.2,0.04260000000000001,311.6,0.04356
resnet101,0.9099999999999999,7,5,137.6,0.037679999999999936,294.8,0.04041999999999999
vgg11,0.9099999999999999,7,5,178.2,0.04309999999999996,298.8,0.044479999999999964
vgg16,0.9099999999999999,7,5,194.0,0.033480000000000044,332.8,0.03544000000000003
vgg19,0.9099999999999999,7,5,149.0,0.029960000000000032,279.0,0.033440000000000046
alexnet,0.1,8,5,177.0,0.025959999999999962,283.0,0.02721999999999991
fc1,0.1,8,5,27.6,0.017259999999999998,263.6,0.020579999999999998
fc2,0.1,8,5,135.4,0.017259999999999987,233.4,0.018720000000000014
googlenet,0.1,8,5,199.2,0.05498000000000001,290.6,0.056360000000000035
lenet,0.1,8,5,177.8,0.07710000000000003,350.2,0.08548000000000004
resnet34,0.1,8,5,141.4,0.04505999999999997,263.8,0.04681999999999995
resnet50,0.1,8,5,234.8,0.03402000000000005,291.2,0.03498000000000003
resnet101,0.1,8,5,138.8,0.03859999999999995,296.0,0.04134
vgg11,0.1,8,5,175.2,0.03178000000000001,295.8,0.03316000000000001
vgg16,0.1,8,5,194.6,0.03580000000000001,333.4,0.037759999999999995
vgg19,0.1,8,5,149.2,0.03174000000000006,279.2,0.03522000000000007
alexnet,0.19,8,5,177.4,0.026259999999999995,283.4,0.027519999999999944
fc1,0.19,8,5,28.0,0.019679999999999996,264.0,0.023
fc2,0.19,8,5,136.8,0.01589999999999999,234.8,0.01736000000000002
googlenet,0.19,8,5,198.4,0.035580000000000014,289.8,0.036960000000000034
lenet,0.19,8,5,178.2,0.07978000000000003,350.6,0.08816000000000004
resnet34,0.19,8,5,137.6,0.035579999999999966,260.0,0.03733999999999995
resnet50,0.19,8,5,246.8,0.03276000000000001,303.2,0.03371999999999999
resnet101,0.19,8,5,138.6,0.03803999999999994,295.8,0.04078
vgg11,0.19,8,5,185.4,0.04718,306.0,0.048560000000000006
vgg16,0.19,8,5,190.6,0.031279999999999995,329.4,0.03323999999999998
vgg19,0.19,8,5,150.8,0.03260000000000003,280.8,0.03608000000000004
alexnet,0.28,8,5,189.4,0.028680000000000018,295.4,0.029939999999999967
fc1,0.28,8,5,25.8,0.02138,261.8,0.0247
fc2,0.28,8,5,135.2,0.016620000000000003,233.2,0.01808000000000003
googlenet,0.28,8,5,200.6,0.053120000000000035,292.0,0.05450000000000006
