resnet101,0.6799999999999999,5,5,10,151.2,0.03311999999999995,308.4,0.03586
vgg11,0.6799999999999999,5,5,10,183.0,0.03534000000000004,303.6,0.036720000000000044
vgg16,0.6799999999999999,5,5,10,204.8,0.03161999999999998,343.6,0.033579999999999964
vgg19,0.6799999999999999,5,5,10,162.4,0.042439999999999964,292.4,0.04591999999999998
alexnet,0.6799999999999999,5,5,15,187.8,0.025180000000000046,293.8,0.026439999999999998
fc1,0.6799999999999999,5,5,15,27.2,0.007220000000000004,263.2,0.010540000000000004
fc2,0.6799999999999999,5,5,15,134.4,0.011160000000000003,232.4,0.01262000000000003
googlenet,0.6799999999999999,5,5,15,189.6,0.02702,281.0,0.028400000000000026
lenet,0.6799999999999999,5,5,15,157.6,0.04522000000000002,330.0,0.05360000000000002
resnet34,0.6799999999999999,5,5,15,128.4,0.025359999999999938,250.8,0.027119999999999922
resnet50,0.6799999999999999,5,5,15,236.0,0.025660000000000016,292.4,0.026619999999999998
resnet101,0.6799999999999999,5,5,15,145.0,0.03189999999999995,302.2,0.034640000000000004
vgg11,0.6799999999999999,5,5,15,183.0,0.03534000000000004,303.6,0.036720000000000044
vgg16,0.6799999999999999,5,5,15,201.0,0.031000000000000007,339.8,0.03295999999999999
vgg19,0.6799999999999999,5,5,15,160.4,0.042439999999999964,290.4,0.04591999999999998
alexnet,0.76,5,5,0,182.2,0.021060000000000013,288.2,0.02231999999999996
fc1,0.76,5,5,0,15.8,0.0066600000000000105,251.8,0.009980000000000011
fc2,0.76,5,5,0,136.2,0.014060000000000007,234.2,0.015520000000000034
googlenet,0.76,5,5,0,198.0,0.03149999999999999,289.4,0.03288000000000002
lenet,0.76,5,5,0,133.6,0.03774000000000004,306.0,0.04612000000000005
resnet34,0.76,5,5,0,138.8,0.035379999999999946,261.2,0.03713999999999993
resnet50,0.76,5,5,0,228.2,0.024560000000000026,284.6,0.025520000000000008
resnet101,0.76,5,5,0,102.6,0.009799999999999965,259.8,0.012540000000000018
vgg11,0.76,5,5,0,155.8,0.022140000000000003,276.4,0.023520000000000006
vgg16,0.76,5,5,0,169.0,0.026900000000000014,307.8,0.028859999999999997
vgg19,0.76,5,5,0,113.4,0.015559999999999973,243.4,0.01903999999999999
alexnet,0.76,5,5,5,203.4,0.05026000000000004,309.4,0.05151999999999999
fc1,0.76,5,5,5,35.4,0.009119999999999994,271.4,0.012439999999999996
fc2,0.76,5,5,5,137.2,0.009840000000000005,235.2,0.011300000000000032
googlenet,0.76,5,5,5,206.4,0.03938000000000001,297.8,0.04076000000000004
lenet,0.76,5,5,5,172.2,0.06044000000000003,344.6,0.06882000000000003
resnet34,0.76,5,5,5,151.6,0.04359999999999999,274.0,0.04535999999999998
resnet50,0.76,5,5,5,260.0,0.05396000000000003,316.4,0.05492000000000001
resnet101,0.76,5,5,5,159.4,0.04157999999999997,316.6,0.044320000000000026
vgg11,0.76,5,5,5,189.6,0.03941999999999999,310.2,0.04079999999999999
vgg16,0.76,5,5,5,210.6,0.0387,349.4,0.04065999999999999
vgg19,0.76,5,5,5,166.2,0.04943999999999997,296.2,0.05291999999999999
alexnet,0.76,5,5,10,196.8,0.04386000000000005,302.8,0.04512000000000001
fc1,0.76,5,5,10,31.6,0.009119999999999994,267.6,0.012439999999999996
fc2,0.76,5,5,10,131.8,0.009400000000000009,229.8,0.010860000000000036
googlenet,0.76,5,5,10,201.6,0.035699999999999996,293.0,0.03708000000000002
lenet,0.76,5,5,10,166.8,0.05698000000000001,339.2,0.06536000000000002
resnet34,0.76,5,5,10,137.4,0.03591999999999997,259.8,0.03767999999999996
resnet50,0.76,5,5,10,254.2,0.04612000000000003,310.6,0.04708000000000001
resnet101,0.76,5,5,10,154.4,0.036799999999999965,311.6,0.03954000000000002
vgg11,0.76,5,5,10,179.8,0.032479999999999995,300.4,0.03386
vgg16,0.76,5,5,10,207.0,0.035560000000000015,345.8,0.03752
vgg19,0.76,5,5,10,159.6,0.04805999999999997,289.6,0.05153999999999999
alexnet,0.76,5,5,15,194.2,0.04278000000000004,300.2,0.04403999999999999
fc1,0.76,5,5,15,31.6,0.009119999999999994,267.6,0.012439999999999996
fc2,0.76,5,5,15,130.8,0.008940000000000003,228.8,0.01040000000000003
googlenet,0.76,5,5,15,193.2,0.03157999999999998,284.6,0.03296000000000001
lenet,0.76,5,5,15,163.6,0.05230000000000001,336.0,0.060680000000000026
resnet34,0.76,5,5,15,134.0,0.03535999999999997,256.4,0.03711999999999995
resnet50,0.76,5,5,15,250.6,0.04420000000000004,307.0,0.04516000000000002
resnet101,0.76,5,5,15,150.6,0.035579999999999966,307.8,0.03832000000000002
vgg11,0.76,5,5,15,173.6,0.03204,294.2,0.033420000000000005
vgg16,0.76,5,5,15,207.0,0.035560000000000015,345.8,0.03752
vgg19,0.76,5,5,15,159.6,0.04805999999999997,289.6,0.05153999999999999
alexnet,0.84,5,5,0,187.8,0.023800000000000043,293.8,0.025059999999999992
fc1,0.84,5,5,0,-13.0,0.004039999999999999,223.0,0.00736
fc2,0.84,5,5,0,135.6,0.013500000000000012,233.6,0.01496000000000004
googlenet,0.84,5,5,0,163.2,0.026800000000000067,254.6,0.028180000000000094
lenet,0.84,5,5,0,158.8,0.04379999999999999,331.2,0.052180000000000004
resnet34,0.84,5,5,0,71.4,0.01927999999999992,193.8,0.021039999999999903
resnet50,0.84,5,5,0,214.2,0.020320000000000005,270.6,0.021279999999999986
resnet101,0.84,5,5,0,118.6,0.015879999999999984,275.8,0.018620000000000036
vgg11,0.84,5,5,0,119.6,0.014739999999999998,240.2,0.016120000000000002
vgg16,0.84,5,5,0,187.2,0.03772000000000002,326.0,0.03968000000000001
vgg19,0.84,5,5,0,104.2,0.012479999999999958,234.2,0.015959999999999974
alexnet,0.84,5,5,5,206.2,0.05242000000000004,312.2,0.05367999999999999
fc1,0.84,5,5,5,31.8,0.007539999999999991,267.8,0.010859999999999991
fc2,0.84,5,5,5,133.0,0.009400000000000009,231.0,0.010860000000000036
googlenet,0.84,5,5,5,203.4,0.034620000000000005,294.8,0.03600000000000003
lenet,0.84,5,5,5,174.4,0.06330000000000005,346.8,0.07168000000000005
resnet34,0.84,5,5,5,158.2,0.05229999999999999,280.6,0.054059999999999976
resnet50,0.84,5,5,5,259.4,0.054280000000000064,315.8,0.055240000000000046
resnet101,0.84,5,5,5,159.4,0.04157999999999997,316.6,0.044320000000000026
vgg11,0.84,5,5,5,191.6,0.03919999999999999,312.2,0.04057999999999999
vgg16,0.84,5,5,5,206.8,0.03506000000000002,345.6,0.03702000000000001
vgg19,0.84,5,5,5,161.2,0.035619999999999985,291.2,0.0391
alexnet,0.84,5,5,10,207.0,0.055500000000000015,313.0,0.05675999999999996
fc1,0.84,5,5,10,25.8,0.0036599999999999966,261.8,0.0069799999999999975
fc2,0.84,5,5,10,129.2,0.009400000000000009,227.2,0.010860000000000036
googlenet,0.84,5,5,10,194.4,0.025280000000000035,285.8,0.026660000000000062
lenet,0.84,5,5,10,169.2,0.05708000000000006,341.6,0.06546000000000007
resnet34,0.84,5,5,10,152.8,0.04815999999999998,275.2,0.049919999999999964
resnet50,0.84,5,5,10,251.8,0.04474000000000007,308.2,0.04570000000000005
resnet101,0.84,5,5,10,152.8,0.03575999999999997,310.0,0.03850000000000002
vgg11,0.84,5,5,10,187.0,0.03410000000000004,307.6,0.035480000000000046
vgg16,0.84,5,5,10,197.6,0.028380000000000027,336.4,0.030340000000000013
vgg19,0.84,5,5,10,148.4,0.02847999999999997,278.4,0.03195999999999999
alexnet,0.84,5,5,15,207.0,0.055500000000000015,313.0,0.05675999999999996
fc1,0.84,5,5,15,24.2,0.0036599999999999966,260.2,0.0069799999999999975
fc2,0.84,5,5,15,129.2,0.009400000000000009,227.2,0.010860000000000036
googlenet,0.84,5,5,15,184.0,0.021460000000000035,275.4,0.02284000000000006
lenet,0.84,5,5,15,165.8,0.051020000000000086,338.2,0.0594000000000001
resnet34,0.84,5,5,15,148.6,0.047599999999999976,271.0,0.04935999999999996
resnet50,0.84,5,5,15,244.2,0.040000000000000056,300.6,0.04096000000000004
resnet101,0.84,5,5,15,149.0,0.034539999999999974,306.2,0.03728000000000002
vgg11,0.84,5,5,15,186.2,0.033260000000000046,306.8,0.034640000000000046
vgg16,0.84,5,5,15,197.6,0.028380000000000027,336.4,0.030340000000000013
vgg19,0.84,5,5,15,146.4,0.02847999999999997,276.4,0.03195999999999999
alexnet,0.9199999999999999,5,5,0,181.2,0.01822000000000006,287.2,0.019480000000000008
fc1,0.9199999999999999,5,5,0,13.8,0.007799999999999996,249.8,0.011119999999999996
fc2,0.9199999999999999,5,5,0,110.0,0.008320000000000017,208.0,0.009780000000000044
googlenet,0.9199999999999999,5,5,0,145.4,0.02362000000000004,236.8,0.025000000000000067
lenet,0.9199999999999999,5,5,0,149.0,0.05568000000000004,321.4,0.06406000000000005
resnet34,0.9199999999999999,5,5,0,129.4,0.02851999999999997,251.8,0.030279999999999953
resnet50,0.9199999999999999,5,5,0,223.2,0.02372000000000003,279.6,0.024680000000000014
resnet101,0.9199999999999999,5,5,0,105.0,0.014559999999999951,262.2,0.017300000000000003
vgg11,0.9199999999999999,5,5,0,152.4,0.01684000000000001,273.0,0.018220000000000014
vgg16,0.9199999999999999,5,5,0,184.8,0.02245999999999999,323.6,0.024419999999999976
vgg19,0.9199999999999999,5,5,0,103.6,0.008320000000000017,233.6,0.011800000000000033
alexnet,0.9199999999999999,5,5,5,204.6,0.040020000000000035,310.6,0.04127999999999998
fc1,0.9199999999999999,5,5,5,33.6,0.008200000000000008,269.6,0.011520000000000008
fc2,0.9199999999999999,5,5,5,132.8,0.009400000000000009,230.8,0.010860000000000036
googlenet,0.9199999999999999,5,5,5,208.0,0.046560000000000004,299.4,0.047940000000000024
lenet,0.9199999999999999,5,5,5,176.0,0.07720000000000005,348.4,0.08558000000000006
resnet34,0.9199999999999999,5,5,5,152.8,0.04236000000000004,275.2,0.04412000000000003
resnet50,0.9199999999999999,5,5,5,259.2,0.05024000000000006,315.6,0.051200000000000044
resnet101,0.9199999999999999,5,5,5,160.0,0.04203999999999999,317.2,0.04478000000000004
vgg11,0.9199999999999999,5,5,5,190.8,0.03937999999999997,311.4,0.04075999999999998
vgg16,0.9199999999999999,5,5,5,210.6,0.045799999999999993,349.4,0.04775999999999998
vgg19,0.9199999999999999,5,5,5,160.6,0.03621999999999994,290.6,0.03969999999999996
alexnet,0.9199999999999999,5,5,10,201.4,0.03406000000000002,307.4,0.035319999999999976
fc1,0.9199999999999999,5,5,10,28.0,0.006000000000000005,264.0,0.009320000000000005
fc2,0.9199999999999999,5,5,10,122.2,0.008900000000000009,220.2,0.010360000000000036
googlenet,0.9199999999999999,5,5,10,200.2,0.04046000000000001,291.6,0.04184000000000003
lenet,0.9199999999999999,5,5,10,175.2,0.07604000000000004,347.6,0.08442000000000005
resnet34,0.9199999999999999,5,5,10,143.8,0.03634000000000004,266.2,0.03810000000000002
resnet50,0.9199999999999999,5,5,10,253.2,0.045300000000000076,309.6,0.04626000000000006
resnet101,0.9199999999999999,5,5,10,147.8,0.03435999999999997,305.0,0.03710000000000002
vgg11,0.9199999999999999,5,5,10,178.4,0.029120000000000014,299.0,0.030500000000000017
vgg16,0.9199999999999999,5,5,10,202.8,0.04367999999999998,341.6,0.04563999999999997
vgg19,0.9199999999999999,5,5,10,148.2,0.02785999999999995,278.2,0.031339999999999965
alexnet,0.9199999999999999,5,5,15,197.4,0.03210000000000002,303.4,0.033359999999999966
fc1,0.9199999999999999,5,5,15,26.2,0.006000000000000005,262.2,0.009320000000000005
fc2,0.9199999999999999,5,5,15,122.2,0.008900000000000009,220.2,0.010360000000000036
googlenet,0.9199999999999999,5,5,15,193.6,0.03802000000000001,285.0,0.03940000000000003
lenet,0.9199999999999999,5,5,15,170.6,0.07140000000000005,343.0,0.07978000000000005
resnet34,0.9199999999999999,5,5,15,142.6,0.03634000000000004,265.0,0.03810000000000002
resnet50,0.9199999999999999,5,5,15,246.4,0.04056000000000006,302.8,0.04152000000000004
resnet101,0.9199999999999999,5,5,15,138.8,0.031079999999999976,296.0,0.03382000000000003
vgg11,0.9199999999999999,5,5,15,175.8,0.02782,296.4,0.029200000000000004
vgg16,0.9199999999999999,5,5,15,198.4,0.04263999999999999,337.2,0.04459999999999997
vgg19,0.9199999999999999,5,5,15,144.4,0.027139999999999963,274.4,0.03061999999999998
alexnet,0.6,6,5,0,171.4,0.023340000000000027,277.4,0.024599999999999976
fc1,0.6,6,5,0,29.6,0.008560000000000002,265.6,0.011880000000000002
fc2,0.6,6,5,0,126.6,0.011860000000000004,224.6,0.013320000000000031
googlenet,0.6,6,5,0,192.6,0.03266000000000004,284.0,0.03404000000000007
lenet,0.6,6,5,0,139.4,0.031500000000000014,311.8,0.03988000000000003
resnet34,0.6,6,5,0,131.0,0.023819999999999973,253.4,0.025579999999999957
resnet50,0.6,6,5,0,226.0,0.024100000000000055,282.4,0.025060000000000037
resnet101,0.6,6,5,0,131.0,0.02093999999999996,288.2,0.023680000000000014
vgg11,0.6,6,5,0,158.0,0.02143999999999997,278.6,0.022819999999999972
vgg16,0.6,6,5,0,192.6,0.02892000000000001,331.4,0.030879999999999998
vgg19,0.6,6,5,0,143.0,0.01859999999999997,273.0,0.02207999999999999
alexnet,0.6,6,5,5,205.0,0.051920000000000036,311.0,0.053179999999999984
fc1,0.6,6,5,5,35.8,0.010360000000000003,271.8,0.013680000000000003
fc2,0.6,6,5,5,132.2,0.009400000000000009,230.2,0.010860000000000036
googlenet,0.6,6,5,5,204.6,0.03762000000000001,296.0,0.039000000000000035
lenet,0.6,6,5,5,173.2,0.06388000000000002,345.6,0.07226000000000003
resnet34,0.6,6,5,5,157.4,0.05237999999999996,279.8,0.054139999999999945
resnet50,0.6,6,5,5,260.0,0.052280000000000014,316.4,0.053239999999999996
resnet101,0.6,6,5,5,156.0,0.03835999999999997,313.2,0.041100000000000025
vgg11,0.6,6,5,5,193.2,0.044099999999999986,313.8,0.045479999999999986
vgg16,0.6,6,5,5,212.2,0.044340000000000025,351.0,0.04630000000000001
vgg19,0.6,6,5,5,164.0,0.043399999999999994,294.0,0.04688000000000001
alexnet,0.6,6,5,10,201.8,0.04752000000000005,307.8,0.048780000000000004
fc1,0.6,6,5,10,31.0,0.010260000000000002,267.0,0.013580000000000004
fc2,0.6,6,5,10,127.6,0.009400000000000009,225.6,0.010860000000000036
googlenet,0.6,6,5,10,192.8,0.024960000000000003,284.2,0.02634000000000003
lenet,0.6,6,5,10,168.4,0.056400000000000075,340.8,0.06478000000000009
resnet34,0.6,6,5,10,147.8,0.04139999999999995,270.2,0.043159999999999935
resnet50,0.6,6,5,10,256.2,0.04645999999999999,312.6,0.047419999999999976
resnet101,0.6,6,5,10,156.0,0.03807999999999996,313.2,0.04082000000000001
vgg11,0.6,6,5,10,190.2,0.041200000000000014,310.8,0.04258000000000002
vgg16,0.6,6,5,10,203.0,0.04082000000000004,341.8,0.04278000000000002
vgg19,0.6,6,5,10,158.6,0.04159999999999999,288.6,0.04508000000000001
alexnet,0.6,6,5,15,197.8,0.045560000000000045,303.8,0.046819999999999994
fc1,0.6,6,5,15,28.6,0.009800000000000008,264.6,0.01312000000000001
fc2,0.6,6,5,15,127.0,0.009400000000000009,225.0,0.010860000000000036
googlenet,0.6,6,5,15,182.4,0.01988000000000001,273.8,0.021260000000000036
lenet,0.6,6,5,15,167.2,0.054180000000000096,339.6,0.0625600000000001
resnet34,0.6,6,5,15,144.2,0.040839999999999946,266.6,0.04259999999999993
resnet50,0.6,6,5,15,256.2,0.04645999999999999,312.6,0.047419999999999976
resnet101,0.6,6,5,15,156.0,0.03807999999999996,313.2,0.04082000000000001
vgg11,0.6,6,5,15,190.2,0.041200000000000014,310.8,0.04258000000000002
vgg16,0.6,6,5,15,199.2,0.04048000000000003,338.0,0.04244000000000001
vgg19,0.6,6,5,15,158.6,0.04159999999999999,288.6,0.04508000000000001
alexnet,0.6799999999999999,6,5,0,161.8,0.02100000000000002,267.8,0.022259999999999967
fc1,0.6799999999999999,6,5,0,10.2,0.004519999999999991,246.2,0.007839999999999991
fc2,0.6799999999999999,6,5,0,96.8,0.009120000000000007,194.8,0.010580000000000034
googlenet,0.6799999999999999,6,5,0,190.4,0.03330000000000004,281.8,0.034680000000000065
lenet,0.6799999999999999,6,5,0,163.8,0.05278000000000001,336.2,0.06116000000000001
resnet34,0.6799999999999999,6,5,0,121.0,0.03169999999999997,243.4,0.033459999999999955
resnet50,0.6799999999999999,6,5,0,195.6,0.01660000000000004,252.0,0.01756000000000002
resnet101,0.6799999999999999,6,5,0,136.4,0.025499999999999967,293.6,0.028240000000000022
vgg11,0.6799999999999999,6,5,0,149.0,0.016260000000000007,269.6,0.01764000000000001
vgg16,0.6799999999999999,6,5,0,193.2,0.02892000000000001,332.0,0.030879999999999998
vgg19,0.6799999999999999,6,5,0,142.4,0.018259999999999988,272.4,0.021740000000000002
alexnet,0.6799999999999999,6,5,5,204.2,0.05027999999999995,310.2,0.0515399999999999
fc1,0.6799999999999999,6,5,5,33.0,0.007200000000000007,269.0,0.010520000000000007
fc2,0.6799999999999999,6,5,5,134.6,0.011220000000000008,232.6,0.012680000000000035
googlenet,0.6799999999999999,6,5,5,204.6,0.03762000000000001,296.0,0.039000000000000035
lenet,0.6799999999999999,6,5,5,172.4,0.06158000000000001,344.8,0.06996000000000002
resnet34,0.6799999999999999,6,5,5,151.0,0.043300000000000026,273.4,0.04506000000000001
resnet50,0.6799999999999999,6,5,5,255.0,0.04510000000000001,311.4,0.04605999999999999
resnet101,0.6799999999999999,6,5,5,157.4,0.03945999999999996,314.6,0.042200000000000015
vgg11,0.6799999999999999,6,5,5,194.2,0.04477999999999997,314.8,0.04615999999999998
vgg16,0.6799999999999999,6,5,5,211.8,0.040180000000000014,350.6,0.04214
vgg19,0.6799999999999999,6,5,5,165.8,0.045319999999999985,295.8,0.048799999999999996
alexnet,0.6799999999999999,6,5,10,198.8,0.04282000000000001,304.8,0.044079999999999966
fc1,0.6799999999999999,6,5,10,28.8,0.007220000000000004,264.8,0.010540000000000004
fc2,0.6799999999999999,6,5,10,131.4,0.011220000000000008,229.4,0.012680000000000035
googlenet,0.6799999999999999,6,5,10,195.8,0.027120000000000033,287.2,0.02850000000000006
lenet,0.6799999999999999,6,5,10,163.2,0.049840000000000086,335.6,0.05822000000000009
resnet34,0.6799999999999999,6,5,10,141.6,0.03481999999999998,264.0,0.03657999999999997
resnet50,0.6799999999999999,6,5,10,250.4,0.04471999999999998,306.8,0.045679999999999964
resnet101,0.6799999999999999,6,5,10,156.8,0.03807999999999996,314.0,0.04082000000000001
vgg11,0.6799999999999999,6,5,10,191.2,0.04188000000000001,311.8,0.04326000000000001
vgg16,0.6799999999999999,6,5,10,211.2,0.04154000000000002,350.0,0.043500000000000004
vgg19,0.6799999999999999,6,5,10,162.6,0.04351999999999998,292.6,0.047
alexnet,0.6799999999999999,6,5,15,194.8,0.04086000000000001,300.8,0.042119999999999956
fc1,0.6799999999999999,6,5,15,27.0,0.007220000000000004,263.0,0.010540000000000004
fc2,0.6799999999999999,6,5,15,129.8,0.011060000000000004,227.8,0.012520000000000031
googlenet,0.6799999999999999,6,5,15,189.2,0.024680000000000035,280.6,0.026060000000000062
lenet,0.6799999999999999,6,5,15,163.0,0.049840000000000086,335.4,0.05822000000000009
resnet34,0.6799999999999999,6,5,15,137.8,0.03425999999999998,260.2,0.03601999999999996
resnet50,0.6799999999999999,6,5,15,250.4,0.04471999999999998,306.8,0.045679999999999964
resnet101,0.6799999999999999,6,5,15,156.8,0.03807999999999996,314.0,0.04082000000000001
vgg11,0.6799999999999999,6,5,15,191.2,0.04188000000000001,311.8,0.04326000000000001
vgg16,0.6799999999999999,6,5,15,211.2,0.04154000000000002,350.0,0.043500000000000004
vgg19,0.6799999999999999,6,5,15,162.6,0.04351999999999998,292.6,0.047
alexnet,0.76,6,5,0,174.0,0.02504000000000004,280.0,0.02629999999999999
fc1,0.76,6,5,0,24.6,0.0064000000000000055,260.6,0.009720000000000006
fc2,0.76,6,5,0,99.2,0.006440000000000001,197.2,0.007900000000000029
googlenet,0.76,6,5,0,202.0,0.043100000000000006,293.4,0.04448000000000003
lenet,0.76,6,5,0,135.0,0.03320000000000003,307.4,0.04158000000000004
resnet34,0.76,6,5,0,149.2,0.04007999999999996,271.6,0.04183999999999995
resnet50,0.76,6,5,0,214.2,0.016020000000000034,270.6,0.016980000000000016
resnet101,0.76,6,5,0,114.8,0.01395999999999995,272.0,0.016700000000000003
vgg11,0.76,6,5,0,149.2,0.02123999999999999,269.8,0.022619999999999994
vgg16,0.76,6,5,0,181.4,0.02078000000000002,320.2,0.022740000000000003
vgg19,0.76,6,5,0,122.6,0.012820000000000031,252.6,0.016300000000000047
alexnet,0.76,6,5,5,206.2,0.04476000000000002,312.2,0.04601999999999997
fc1,0.76,6,5,5,32.2,0.00653999999999999,268.2,0.00985999999999999
fc2,0.76,6,5,5,134.8,0.009840000000000005,232.8,0.011300000000000032
googlenet,0.76,6,5,5,204.4,0.03728,295.8,0.03866000000000003
lenet,0.76,6,5,5,174.0,0.07096000000000005,346.4,0.07934000000000005
resnet34,0.76,6,5,5,149.6,0.03828,272.0,0.040039999999999985
resnet50,0.76,6,5,5,258.2,0.05614000000000006,314.6,0.05710000000000004
resnet101,0.76,6,5,5,160.0,0.04285999999999997,317.2,0.045600000000000016
vgg11,0.76,6,5,5,191.8,0.044099999999999986,312.4,0.045479999999999986
vgg16,0.76,6,5,5,211.8,0.04492,350.6,0.04687999999999999
vgg19,0.76,6,5,5,167.2,0.05255999999999998,297.2,0.05604
