googlenet,0.45999999999999996,6,5,197.8,0.053159999999999985
lenet,0.45999999999999996,6,5,170.2,0.07136000000000009
resnet34,0.45999999999999996,6,5,142.4,0.041120000000000045
resnet50,0.45999999999999996,6,5,245.4,0.03298000000000001
resnet101,0.45999999999999996,6,5,127.19999999999999,0.03324000000000005
vgg11,0.45999999999999996,6,5,164.2,0.02315999999999996
vgg16,0.45999999999999996,6,5,195.2,0.03269999999999995
vgg19,0.45999999999999996,6,5,148.6,0.029920000000000058
alexnet,0.5499999999999999,6,5,181.79999999999998,0.03082000000000018
fc1,0.5499999999999999,6,5,32.599999999999994,0.019479999999999997
fc2,0.5499999999999999,6,5,135.0,0.022360000000000047
googlenet,0.5499999999999999,6,5,199.6,0.05033999999999994
lenet,0.5499999999999999,6,5,170.8,0.07096000000000002
resnet34,0.5499999999999999,6,5,137.0,0.036660000000000026
resnet50,0.5499999999999999,6,5,245.8,0.03192000000000006
resnet101,0.5499999999999999,6,5,126.19999999999999,0.034399999999999986
vgg11,0.5499999999999999,6,5,173.6,0.030520000000000103
vgg16,0.5499999999999999,6,5,194.2,0.03393999999999997
vgg19,0.5499999999999999,6,5,149.0,0.028400000000000092
alexnet,0.64,6,5,191.0,0.03652000000000022
fc1,0.64,6,5,32.599999999999994,0.019479999999999997
fc2,0.64,6,5,127.4,0.01910000000000006
googlenet,0.64,6,5,190.4,0.04179999999999995
lenet,0.64,6,5,174.0,0.07641999999999993
resnet34,0.64,6,5,133.0,0.036700000000000066
resnet50,0.64,6,5,255.60000000000002,0.04277999999999993
resnet101,0.64,6,5,131.0,0.03210000000000002
vgg11,0.64,6,5,173.79999999999998,0.04579999999999995
vgg16,0.64,6,5,193.2,0.04047999999999996
vgg19,0.64,6,5,131.8,0.026120000000000032
alexnet,0.73,6,5,189.0,0.03332000000000024
fc1,0.73,6,5,25.799999999999997,0.01422000000000001
fc2,0.73,6,5,122.60000000000001,0.01584000000000002
googlenet,0.73,6,5,203.0,0.05466000000000004
lenet,0.73,6,5,165.2,0.07120000000000004
resnet34,0.73,6,5,154.8,0.05478000000000005
resnet50,0.73,6,5,251.4,0.04712000000000016
resnet101,0.73,6,5,116.19999999999999,0.025460000000000038
vgg11,0.73,6,5,180.6,0.04701999999999995
vgg16,0.73,6,5,183.2,0.03292000000000006
vgg19,0.73,6,5,147.8,0.028279999999999972
alexnet,0.82,6,5,197.2,0.03620000000000001
fc1,0.82,6,5,24.599999999999998,0.020500000000000018
fc2,0.82,6,5,126.80000000000001,0.016060000000000074
googlenet,0.82,6,5,203.0,0.05466000000000004
lenet,0.82,6,5,162.6,0.06747999999999998
resnet34,0.82,6,5,154.8,0.05478000000000005
resnet50,0.82,6,5,243.20000000000002,0.04508000000000012
resnet101,0.82,6,5,139.39999999999998,0.03758000000000006
vgg11,0.82,6,5,178.0,0.03212000000000004
vgg16,0.82,6,5,175.6,0.022399999999999975
vgg19,0.82,6,5,134.4,0.021139999999999937
alexnet,0.9099999999999999,6,5,189.0,0.03292000000000006
fc1,0.9099999999999999,6,5,11.399999999999999,0.01634000000000002
fc2,0.9099999999999999,6,5,126.20000000000002,0.023420000000000052
googlenet,0.9099999999999999,6,5,201.4,0.04696
lenet,0.9099999999999999,6,5,176.8,0.0752600000000001
resnet34,0.9099999999999999,6,5,154.8,0.05478000000000005
resnet50,0.9099999999999999,6,5,243.8,0.034480000000000066
resnet101,0.9099999999999999,6,5,136.0,0.035800000000000054
vgg11,0.9099999999999999,6,5,183.79999999999998,0.04571999999999998
vgg16,0.9099999999999999,6,5,190.2,0.036839999999999984
vgg19,0.9099999999999999,6,5,138.0,0.031359999999999943
alexnet,0.1,7,5,177.0,0.025959999999999983
fc1,0.1,7,5,27.599999999999998,0.017259999999999998
fc2,0.1,7,5,135.4,0.017259999999999998
googlenet,0.1,7,5,199.20000000000002,0.05498000000000003
lenet,0.1,7,5,177.8,0.07710000000000006
resnet34,0.1,7,5,141.4,0.0450600000000001
resnet50,0.1,7,5,234.8,0.03402000000000016
resnet101,0.1,7,5,138.8,0.03859999999999997
vgg11,0.1,7,5,175.2,0.03177999999999992
vgg16,0.1,7,5,194.6,0.035800000000000054
vgg19,0.1,7,5,149.2,0.03173999999999999
alexnet,0.19,7,5,177.39999999999998,0.026260000000000172
fc1,0.19,7,5,27.999999999999996,0.019679999999999975
fc2,0.19,7,5,136.8,0.015900000000000025
googlenet,0.19,7,5,198.4,0.035579999999999945
lenet,0.19,7,5,178.2,0.07978000000000007
resnet34,0.19,7,5,137.60000000000002,0.035580000000000056
resnet50,0.19,7,5,246.8,0.03276000000000001
resnet101,0.19,7,5,138.6,0.03803999999999996
vgg11,0.19,7,5,185.39999999999998,0.04718
vgg16,0.19,7,5,190.6,0.031279999999999974
vgg19,0.19,7,5,150.8,0.03259999999999985
alexnet,0.28,7,5,189.39999999999998,0.02868000000000004
fc1,0.28,7,5,25.799999999999997,0.02138000000000001
fc2,0.28,7,5,135.20000000000002,0.016620000000000024
googlenet,0.28,7,5,200.6,0.053120000000000056
lenet,0.28,7,5,174.0,0.08032000000000006
resnet34,0.28,7,5,129.0,0.028899999999999926
resnet50,0.28,7,5,240.8,0.03261999999999998
resnet101,0.28,7,5,138.6,0.03803999999999996
vgg11,0.28,7,5,182.2,0.04186000000000012
vgg16,0.28,7,5,194.8,0.037739999999999996
vgg19,0.28,7,5,151.0,0.03088000000000002
alexnet,0.37,7,5,193.79999999999998,0.035840000000000205
fc1,0.37,7,5,17.799999999999997,0.01679999999999998
fc2,0.37,7,5,137.4,0.018900000000000028
googlenet,0.37,7,5,200.20000000000002,0.04175999999999991
lenet,0.37,7,5,178.0,0.07879999999999998
resnet34,0.37,7,5,148.4,0.04060000000000008
resnet50,0.37,7,5,247.4,0.03368000000000004
resnet101,0.37,7,5,137.6,0.03493999999999997
vgg11,0.37,7,5,181.2,0.03579999999999983
vgg16,0.37,7,5,194.0,0.031360000000000054
vgg19,0.37,7,5,151.0,0.03088000000000002
alexnet,0.45999999999999996,7,5,197.6,0.036860000000000115
fc1,0.45999999999999996,7,5,31.199999999999996,0.02152000000000004
fc2,0.45999999999999996,7,5,137.20000000000002,0.02030000000000004
googlenet,0.45999999999999996,7,5,197.8,0.053159999999999985
lenet,0.45999999999999996,7,5,165.4,0.06481999999999999
resnet34,0.45999999999999996,7,5,138.4,0.03714000000000006
resnet50,0.45999999999999996,7,5,245.4,0.03298000000000001
resnet101,0.45999999999999996,7,5,129.0,0.029980000000000007
vgg11,0.45999999999999996,7,5,164.2,0.02315999999999996
vgg16,0.45999999999999996,7,5,192.6,0.03290000000000004
vgg19,0.45999999999999996,7,5,148.6,0.029920000000000058
alexnet,0.5499999999999999,7,5,188.79999999999998,0.03312000000000015
fc1,0.5499999999999999,7,5,32.599999999999994,0.019479999999999997
fc2,0.5499999999999999,7,5,135.0,0.022360000000000047
googlenet,0.5499999999999999,7,5,199.4,0.04530000000000001
lenet,0.5499999999999999,7,5,171.6,0.06518000000000002
resnet34,0.5499999999999999,7,5,137.0,0.036660000000000026
resnet50,0.5499999999999999,7,5,243.8,0.031220000000000026
resnet101,0.5499999999999999,7,5,124.39999999999999,0.03059999999999996
vgg11,0.5499999999999999,7,5,171.79999999999998,0.032299999999999995
vgg16,0.5499999999999999,7,5,192.6,0.03290000000000004
vgg19,0.5499999999999999,7,5,146.8,0.029279999999999973
alexnet,0.64,7,5,183.6,0.03488000000000013
fc1,0.64,7,5,32.599999999999994,0.019479999999999997
fc2,0.64,7,5,121.80000000000001,0.01612000000000008
googlenet,0.64,7,5,191.8,0.042140000000000066
lenet,0.64,7,5,162.8,0.06262000000000012
resnet34,0.64,7,5,149.8,0.045439999999999925
resnet50,0.64,7,5,251.4,0.03746000000000005
resnet101,0.64,7,5,128.2,0.02935999999999994
vgg11,0.64,7,5,175.2,0.03177999999999992
vgg16,0.64,7,5,186.0,0.034339999999999926
vgg19,0.64,7,5,149.2,0.02980000000000005
alexnet,0.73,7,5,197.79999999999998,0.038940000000000086
fc1,0.73,7,5,30.999999999999996,0.021019999999999928
fc2,0.73,7,5,116.80000000000001,0.014020000000000032
googlenet,0.73,7,5,201.4,0.0577399999999999
lenet,0.73,7,5,156.4,0.06601999999999997
resnet34,0.73,7,5,154.8,0.05478000000000005
resnet50,0.73,7,5,255.4,0.049839999999999995
resnet101,0.73,7,5,129.0,0.03304000000000007
vgg11,0.73,7,5,185.39999999999998,0.04718
vgg16,0.73,7,5,194.39999999999998,0.037860000000000005
vgg19,0.73,7,5,145.2,0.02737999999999996
alexnet,0.82,7,5,181.39999999999998,0.03322000000000003
fc1,0.82,7,5,20.599999999999994,0.02145999999999998
fc2,0.82,7,5,121.60000000000001,0.01746000000000003
googlenet,0.82,7,5,194.60000000000002,0.04149999999999998
lenet,0.82,7,5,158.2,0.07129999999999992
resnet34,0.82,7,5,154.8,0.05478000000000005
resnet50,0.82,7,5,244.0,0.04596
resnet101,0.82,7,5,139.39999999999998,0.03758000000000006
vgg11,0.82,7,5,179.2,0.05027999999999999
vgg16,0.82,7,5,173.8,0.025579999999999936
vgg19,0.82,7,5,150.2,0.03287999999999991
alexnet,0.9099999999999999,7,5,183.0,0.03143999999999991
fc1,0.9099999999999999,7,5,24.799999999999997,0.020440000000000014
fc2,0.9099999999999999,7,5,126.4,0.01938000000000012
googlenet,0.9099999999999999,7,5,196.8,0.05054000000000003
lenet,0.9099999999999999,7,5,178.4,0.07713999999999999
resnet34,0.9099999999999999,7,5,154.8,0.05478000000000005
resnet50,0.9099999999999999,7,5,255.20000000000002,0.04259999999999997
resnet101,0.9099999999999999,7,5,137.6,0.037679999999999936
vgg11,0.9099999999999999,7,5,178.2,0.043099999999999916
vgg16,0.9099999999999999,7,5,194.0,0.033480000000000176
vgg19,0.9099999999999999,7,5,149.0,0.029959999999999987
alexnet,0.1,8,5,177.0,0.025959999999999983
fc1,0.1,8,5,27.599999999999998,0.017259999999999998
fc2,0.1,8,5,135.4,0.017259999999999998
googlenet,0.1,8,5,199.20000000000002,0.05498000000000003
lenet,0.1,8,5,177.8,0.07710000000000006
resnet34,0.1,8,5,141.4,0.0450600000000001
resnet50,0.1,8,5,234.8,0.03402000000000016
resnet101,0.1,8,5,138.8,0.03859999999999997
vgg11,0.1,8,5,175.2,0.03177999999999992
vgg16,0.1,8,5,194.6,0.035800000000000054
vgg19,0.1,8,5,149.2,0.03173999999999999
alexnet,0.19,8,5,177.39999999999998,0.026260000000000172
fc1,0.19,8,5,27.999999999999996,0.019679999999999975
fc2,0.19,8,5,136.8,0.015900000000000025
googlenet,0.19,8,5,198.4,0.035579999999999945
lenet,0.19,8,5,178.2,0.07978000000000007
resnet34,0.19,8,5,137.60000000000002,0.035580000000000056
resnet50,0.19,8,5,246.8,0.03276000000000001
resnet101,0.19,8,5,138.6,0.03803999999999996
vgg11,0.19,8,5,185.39999999999998,0.04718
vgg16,0.19,8,5,190.6,0.031279999999999974
vgg19,0.19,8,5,150.8,0.03259999999999985
alexnet,0.28,8,5,189.39999999999998,0.02868000000000004
fc1,0.28,8,5,25.799999999999997,0.02138000000000001
fc2,0.28,8,5,135.20000000000002,0.016620000000000024
googlenet,0.28,8,5,200.6,0.053120000000000056
lenet,0.28,8,5,174.0,0.08032000000000006
resnet34,0.28,8,5,129.0,0.028899999999999926
resnet50,0.28,8,5,240.8,0.03261999999999998
resnet101,0.28,8,5,138.6,0.03803999999999996
vgg11,0.28,8,5,182.2,0.04186000000000012
vgg16,0.28,8,5,194.8,0.037739999999999996
vgg19,0.28,8,5,151.0,0.03088000000000002
alexnet,0.37,8,5,193.79999999999998,0.035840000000000205
fc1,0.37,8,5,17.799999999999997,0.01679999999999998
fc2,0.37,8,5,137.4,0.018900000000000028
googlenet,0.37,8,5,200.20000000000002,0.04175999999999991
lenet,0.37,8,5,178.0,0.07879999999999998
resnet34,0.37,8,5,148.4,0.04060000000000008
resnet50,0.37,8,5,247.4,0.03368000000000004
resnet101,0.37,8,5,137.6,0.03493999999999997
vgg11,0.37,8,5,181.2,0.03579999999999983
vgg16,0.37,8,5,194.0,0.031360000000000054
vgg19,0.37,8,5,151.0,0.03088000000000002
alexnet,0.45999999999999996,8,5,197.6,0.036860000000000115
fc1,0.45999999999999996,8,5,29.4,0.01791999999999999
fc2,0.45999999999999996,8,5,137.20000000000002,0.02030000000000004
googlenet,0.45999999999999996,8,5,197.8,0.053159999999999985
lenet,0.45999999999999996,8,5,170.2,0.07136000000000009
resnet34,0.45999999999999996,8,5,138.4,0.03714000000000006
resnet50,0.45999999999999996,8,5,247.4,0.03368000000000004
resnet101,0.45999999999999996,8,5,129.0,0.029980000000000007
vgg11,0.45999999999999996,8,5,164.2,0.02315999999999996
vgg16,0.45999999999999996,8,5,192.6,0.03290000000000004
vgg19,0.45999999999999996,8,5,148.6,0.029920000000000058
alexnet,0.5499999999999999,8,5,188.79999999999998,0.03312000000000015
fc1,0.5499999999999999,8,5,32.599999999999994,0.019479999999999997
fc2,0.5499999999999999,8,5,135.0,0.022360000000000047
googlenet,0.5499999999999999,8,5,197.6,0.052839999999999776
lenet,0.5499999999999999,8,5,171.8,0.06045999999999996
resnet34,0.5499999999999999,8,5,137.0,0.036660000000000026
resnet50,0.5499999999999999,8,5,243.8,0.031220000000000026
resnet101,0.5499999999999999,8,5,120.39999999999999,0.02844000000000002
vgg11,0.5499999999999999,8,5,170.39999999999998,0.0252
vgg16,0.5499999999999999,8,5,192.6,0.03290000000000004
vgg19,0.5499999999999999,8,5,145.8,0.02754000000000001
alexnet,0.64,8,5,190.2,0.03560000000000019
fc1,0.64,8,5,32.599999999999994,0.019479999999999997
fc2,0.64,8,5,117.80000000000001,0.016380000000000006
googlenet,0.64,8,5,191.2,0.04088000000000003
lenet,0.64,8,5,174.8,0.0744800000000001
resnet34,0.64,8,5,145.0,0.04807999999999979
resnet50,0.64,8,5,247.4,0.03368000000000004
resnet101,0.64,8,5,133.6,0.03406000000000009
vgg11,0.64,8,5,174.0,0.033399999999999874
vgg16,0.64,8,5,194.39999999999998,0.03536000000000006
vgg19,0.64,8,5,139.6,0.025639999999999996
alexnet,0.73,8,5,189.6,0.03204000000000018
fc1,0.73,8,5,32.599999999999994,0.019479999999999997
fc2,0.73,8,5,113.00000000000001,0.016620000000000024
googlenet,0.73,8,5,189.60000000000002,0.042080000000000006
lenet,0.73,8,5,160.4,0.08711999999999998
resnet34,0.73,8,5,147.20000000000002,0.04734000000000016
resnet50,0.73,8,5,247.4,0.03368000000000004
resnet101,0.73,8,5,130.0,0.027879999999999905
vgg11,0.73,8,5,171.79999999999998,0.031120000000000037
vgg16,0.73,8,5,185.2,0.030340000000000034
vgg19,0.73,8,5,141.0,0.02519999999999989
alexnet,0.82,8,5,189.79999999999998,0.030279999999999974
fc1,0.82,8,5,24.199999999999996,0.01899999999999996
fc2,0.82,8,5,137.8,0.020520000000000038
googlenet,0.82,8,5,197.8,0.04405999999999999
lenet,0.82,8,5,173.6,0.07216
resnet34,0.82,8,5,154.8,0.05478000000000005
resnet50,0.82,8,5,251.60000000000002,0.03856000000000004
resnet101,0.82,8,5,137.6,0.037679999999999936
vgg11,0.82,8,5,169.79999999999998,0.03163999999999989
vgg16,0.82,8,5,191.8,0.028759999999999897
vgg19,0.82,8,5,131.4,0.02203999999999995
alexnet,0.9099999999999999,8,5,199.2,0.03744000000000014
fc1,0.9099999999999999,8,5,21.199999999999996,0.019860000000000044
fc2,0.9099999999999999,8,5,114.00000000000001,0.01768000000000003
googlenet,0.9099999999999999,8,5,195.4,0.03424000000000005
lenet,0.9099999999999999,8,5,178.4,0.07713999999999999
resnet34,0.9099999999999999,8,5,154.8,0.05478000000000005
resnet50,0.9099999999999999,8,5,255.60000000000002,0.04277999999999993
resnet101,0.9099999999999999,8,5,134.39999999999998,0.027059999999999973
vgg11,0.9099999999999999,8,5,162.0,0.02615999999999996
vgg16,0.9099999999999999,8,5,197.2,0.039060000000000095
vgg19,0.9099999999999999,8,5,144.2,0.02723999999999993
alexnet,0.1,9,5,177.0,0.025959999999999983
fc1,0.1,9,5,27.599999999999998,0.017259999999999998
fc2,0.1,9,5,135.4,0.017259999999999998
googlenet,0.1,9,5,199.20000000000002,0.05498000000000003
lenet,0.1,9,5,177.8,0.07710000000000006
resnet34,0.1,9,5,141.4,0.0450600000000001
resnet50,0.1,9,5,234.8,0.03402000000000016
resnet101,0.1,9,5,138.8,0.03859999999999997
vgg11,0.1,9,5,175.2,0.03177999999999992
vgg16,0.1,9,5,194.6,0.035800000000000054
vgg19,0.1,9,5,149.2,0.03173999999999999
alexnet,0.19,9,5,177.39999999999998,0.026260000000000172
fc1,0.19,9,5,27.999999999999996,0.019679999999999975
fc2,0.19,9,5,136.8,0.015900000000000025
googlenet,0.19,9,5,198.4,0.035579999999999945
lenet,0.19,9,5,178.2,0.07978000000000007
resnet34,0.19,9,5,137.60000000000002,0.035580000000000056
resnet50,0.19,9,5,246.8,0.03276000000000001
resnet101,0.19,9,5,138.6,0.03803999999999996
vgg11,0.19,9,5,185.39999999999998,0.04718
vgg16,0.19,9,5,190.6,0.031279999999999974
vgg19,0.19,9,5,150.8,0.03259999999999985
alexnet,0.28,9,5,189.39999999999998,0.02868000000000004
fc1,0.28,9,5,25.799999999999997,0.02138000000000001
fc2,0.28,9,5,135.20000000000002,0.016620000000000024
googlenet,0.28,9,5,200.6,0.053120000000000056
lenet,0.28,9,5,174.0,0.08032000000000006
resnet34,0.28,9,5,129.0,0.028899999999999926
resnet50,0.28,9,5,240.8,0.03261999999999998
resnet101,0.28,9,5,138.6,0.03803999999999996
vgg11,0.28,9,5,182.2,0.04186000000000012
vgg16,0.28,9,5,194.8,0.037739999999999996
vgg19,0.28,9,5,151.0,0.03088000000000002
alexnet,0.37,9,5,193.79999999999998,0.035840000000000205
fc1,0.37,9,5,17.799999999999997,0.01679999999999998
fc2,0.37,9,5,137.4,0.018900000000000028
googlenet,0.37,9,5,200.20000000000002,0.04175999999999991
lenet,0.37,9,5,178.0,0.07879999999999998
resnet34,0.37,9,5,148.4,0.04060000000000008
resnet50,0.37,9,5,247.4,0.03368000000000004
resnet101,0.37,9,5,137.6,0.03493999999999997
vgg11,0.37,9,5,181.2,0.03579999999999983
vgg16,0.37,9,5,194.0,0.031360000000000054
vgg19,0.37,9,5,151.0,0.03088000000000002
alexnet,0.45999999999999996,9,5,197.6,0.036860000000000115
fc1,0.45999999999999996,9,5,29.4,0.01791999999999999
fc2,0.45999999999999996,9,5,137.20000000000002,0.02030000000000004
googlenet,0.45999999999999996,9,5,197.8,0.053159999999999985
lenet,0.45999999999999996,9,5,170.2,0.07136000000000009
resnet34,0.45999999999999996,9,5,138.4,0.03714000000000006
resnet50,0.45999999999999996,9,5,247.4,0.03368000000000004
resnet101,0.45999999999999996,9,5,127.0,0.03301999999999994
vgg11,0.45999999999999996,9,5,164.2,0.02315999999999996
vgg16,0.45999999999999996,9,5,192.6,0.03290000000000004
vgg19,0.45999999999999996,9,5,148.6,0.029920000000000058
